Delta_E
2.056106456387897197e+01
3.113452103373359492e+01
8.768689299301330564e+00
2.177053894998949701e+01
1.970153825199468045e+01
3.044783184399176434e+01
6.494971133173820910e+00
9.675795088884223460e+00
1.029853135899722005e+01
1.269948105416054673e+01
1.237137358699775547e+01
2.104482495099432171e+01
9.897098869598201176e+00
2.195918811692100903e+01
1.388062922299625335e+01
8.059720193997820914e+00
3.628423158331584464e+00
2.014930048499455495e+01
1.995632737082371477e+01
6.716433494998184983e+00
3.492545417399056618e+01
7.256846316663168928e+00
3.113452103373359492e+01
3.089559407699166016e+01
3.134335630999153466e+01
1.880601378599492080e+01
1.670135434244697237e+01
4.535528947914479581e+00
1.577350132342214017e+01
3.134335630999153466e+01
2.194034941699407071e+01
4.948549434799100588e+00
2.238811164999395231e+01
9.071057895828959161e+00
2.328363611599370486e+01
1.029853135899722005e+01
2.918767548127119227e+01
1.422707962504741808e+01
3.713418371258481443e+01
2.597020951399299094e+01
1.360658684374343963e+01
1.925377601899479529e+01
2.298001333610003982e+01
1.701063868212191466e+01
9.850769125997340225e+00
1.298994226634764182e+01
3.113452103373359492e+01
3.113452103373359492e+01
8.659961510898426695e+00
2.721317368748687127e+00
2.149258718399419621e+01
2.597988453269528364e+01
3.326054561803952314e+00
3.402992970799081718e+01
3.711412076099326107e+00
2.597020951399299094e+01
3.089559407699166016e+01
2.731349621299263219e+01
3.402992970799081718e+01
6.047371930552641217e+00
2.552244728099309512e+01
9.278530190248313048e+00
0.000000000000000000e+00
1.935159017776844692e+01
1.360658684374343963e+01
3.713418371258481443e+01
1.670135434244697237e+01
2.373139834899359002e+01
1.762920736147179213e+01
3.713418371258481443e+01
3.713418371258481443e+01
1.791048931999516469e+01
6.804255472848764974e+00
1.343286698999636997e+01
3.930791754859216169e+00
1.253734252399661209e+01
2.552244728099309512e+01
9.587814529923262441e+00
2.072205075822123632e+01
3.113452103373359492e+01
2.358475052915529702e+01
1.880601378599492080e+01
1.522391592199588217e+01
7.559214913190800189e+00
1.567167815499576733e+01
3.582097863999032938e+01
2.072205075822123632e+01
1.522391592199588217e+01
3.716426533898994933e+01
3.223888077599128366e+01
2.474274717399550294e+00
6.268671261998306043e+00
7.611957960997941086e+00
1.995632737082371477e+01
2.146817035346187197e+01
4.948549434799100588e+00
2.146817035346187197e+01
2.474274717399551093e+01
3.000006961099189340e+01
3.713418371258481443e+01
2.041276641854629759e+01
7.422824152198652214e+00
3.713418371258481443e+01
1.917562905984652488e+01
2.267764473957239701e+01
2.597020951399299094e+01
1.639207000277202653e+01
2.918767548127119227e+01
2.116580175693424337e+01
1.360658684374343963e+01
2.918767548127119227e+01
1.567167815499576733e+01
1.793849170114674862e+01
9.278530190248315268e-01
5.140266140969742992e+00
1.179237526457764851e+01
3.537321640699043712e+01
3.537321640699043712e+01
2.597020951399299094e+01
3.713418371258481443e+01
2.103133509789617506e+01
2.116580175693424337e+01
3.223888077599128366e+01
2.025869596735134337e+01
0.000000000000000000e+00
3.492545417399056618e+01
1.179237526457764851e+01
8.768689299301330564e+00
3.447769194099068812e+01
1.451369263332633786e+01
2.783559057074493470e+00
1.119405582499697616e+01
1.206208924732280963e+01
2.918767548127119227e+01
4.233160351386847431e+00
2.056106456387897197e+01
2.865678291199225214e+01
0.000000000000000000e+00
1.970153825199468045e+01
2.059706271799444011e+01
3.492545417399056618e+01
3.326054561803952314e+00
8.969245850573374312e+00
9.071057895828961160e-01
6.185686793498875735e-01
0.000000000000000000e+00
3.023685965276320609e+00
2.417916058199347518e+01
3.134335630999153022e+00
1.343286698999637263e+00
1.343286698999636997e+01
2.056106456387897197e+01
2.918767548127119227e+01
2.820902067899237764e+01
9.850769125997340225e+00
1.298994226634764182e+01
4.477622329998791173e+00
2.918767548127119227e+01
1.451369263332633786e+01
3.113452103373359492e+01
7.732108491873596279e+00
3.761202757198984159e+01
1.028053228193948598e+01
1.179237526457764851e+01
3.113452103373359492e+01
3.113452103373359492e+01
1.298510475699649547e+01
8.059720193997820914e+00
3.713418371258481443e+01
1.762920736147179213e+01
6.494971133173820910e+00
2.412417849464561925e+01
7.732108491873596279e+00
1.088526947499474851e+01
4.639265095124156524e+00
3.626874087299020744e+01
1.343286698999636997e+01
3.582097863999032938e+01
1.824777604082169091e+01
8.163952106246068041e+00
1.855706038049663054e+00
2.072205075822123632e+01
2.195918811692100903e+01
7.611957960997941086e+00
2.146817035346187197e+01
2.072205075822123632e+01
2.134061943757113156e+01
2.918767548127119227e+01
3.113452103373359492e+01
6.185686793498877734e+00
1.546421698374719433e+00
1.237137358699775547e+01
1.814211579165792232e+00
1.360851094569752995e+01
1.028053228193948598e+01
2.328363611599370486e+01
1.515493264407224494e+01
2.388711912568292206e+01
1.421132403679870926e+01
2.479422491526582206e+01
1.970153825199468045e+01
2.443346283432056154e+01
1.237137358699775147e+00
2.358475052915529702e+01
1.602553561596450038e+01
1.329922660602258411e+01
2.328363611599370486e+01
1.904922158124081477e+01
1.329922660602258411e+01
2.149258718399419621e+01
9.278530190248313048e+00
2.237527614304476842e+01
3.092843396749438867e+00
5.745003334025009956e+00
2.041276641854629759e+01
2.474274717399550294e+00
1.175280490764786911e+01
1.965395877429607197e+01
2.820902067899237764e+01
1.515493264407224494e+01
1.611944038799564183e+01
7.113539812523709038e+00
1.360851094569752995e+01
2.358475052915529702e+01
2.918767548127119227e+01
2.918767548127119227e+01
2.164990377724606674e+00
2.237527614304476842e+01
9.278530190248315268e-01
3.713418371258481443e+01
3.223888077599128366e+01
1.029853135899722005e+01
7.164195727998063035e+00
1.300184965068817355e+01
2.449185631873819347e+01
2.918767548127119227e+01
8.507482426997704295e+00
2.820902067899237764e+01
1.995632737082371477e+01
1.791048931999515759e+00
1.639207000277202653e+01
2.358475052915529702e+01
8.969245850573374312e+00
4.948549434799100588e+00
1.329922660602258411e+01
5.140266140969742992e+00
7.422824152198652214e+00
2.570133070484872206e+01
9.278530190248315268e-01
9.587814529923262441e+00
7.611957960997941086e+00
6.494971133173820910e+00
3.113452103373359492e+01
1.855706038049662610e+01
1.209474386110528243e+01
1.118763807152238421e+01
9.675795088884223460e+00
2.918767548127119227e+01
1.300184965068817355e+01
1.074629359199709810e+01
8.350677171223486184e+00
1.119405582499697616e+01
1.422707962504741808e+01
2.686573397999273993e+01
5.442634737497374253e+00
3.113452103373359492e+01
3.930791754859216169e+00
1.948491339952146006e+01
1.208958029099673759e+01
7.611957960997941086e+00
3.113452103373359492e+01
2.918767548127119227e+01
2.721317368748687127e+00
3.713418371258481443e+01
2.238811164999395587e+00
1.206208924732280963e+01
2.328363611599370486e+01
3.447769194099068812e+01
1.567167815499576733e+01
6.716433494998184983e+00
1.179237526457764851e+01
3.023685965276320609e+00
2.820902067899237764e+01
4.837897544442111730e+00
2.104482495099432171e+01
3.930791754859216169e+00
3.313440524199104686e+01
3.113452103373359492e+01
6.047371930552639663e-01
4.020696415774270172e+00
4.837897544442111730e+00
1.175280490764786911e+01
3.089559407699166016e+01
3.713418371258481443e+01
6.954477720135536778e+00
9.071057895828959161e+00
3.628423158331584464e+00
1.088526947499474851e+01
7.861583509718432339e+00
2.918767548127119227e+01
1.656720262099552343e+01
3.313440524199104686e+01
1.762920736147179213e+01
2.918767548127119227e+01
6.185686793498877734e+00
3.713418371258481443e+01
1.995632737082371477e+01
8.466320702773694862e+00
9.071057895828961160e-01
2.238811164999395231e+01
1.481606122985396468e+01
2.086343316040661477e+01
3.761202757198984159e+01
3.537321640699043712e+01
3.113452103373359492e+01
2.056106456387897197e+01
2.388711912568292206e+01
1.515493264407224494e+01
3.761202757198984159e+01
2.731349621299263219e+01
4.020696415774270172e+00
6.047371930552641217e+00
1.880601378599492080e+01
3.713418371258481443e+01
6.652109123607904628e+00
8.955244659997578793e-01
7.164195727998063035e+00
7.113539812523709038e+00
1.239711245763291103e+01
1.209474386110528243e+01
1.390895544027107356e+01
1.388062922299625335e+01
1.237137358699775547e+01
1.451369263332633786e+01
3.713418371258481443e+01
2.479422491526582206e+01
1.074629359199709810e+01
1.391779528537247046e+01
8.466320702773694862e+00
1.164181805799685243e+01
1.074629359199709810e+01
1.935159017776844692e+01
5.567118114148986940e+00
1.298510475699649547e+01
3.713418371258481443e+01
1.783974719513028973e+01
1.874685298471318973e+01
1.208958029099673759e+01
1.088526947499474851e+01
2.443346283432056154e+01
1.515493264407224494e+01
3.113452103373359492e+01
1.253734252399661209e+01
2.116580175693423715e+00
2.116580175693424337e+01
1.422707962504741808e+01
1.149000666805001991e+01
8.163952106246068041e+00
1.814211579165791832e+01
1.824777604082169091e+01
5.257833774474043764e+00
2.918767548127119227e+01
1.074629359199709810e+01
8.507482426997704295e+00
9.587814529923262441e+00
1.298510475699649547e+01
2.104482495099432171e+01
2.267764473957239701e+01
1.268065792667269598e+01
3.134335630999153466e+01
6.652109123607904628e+00
3.113452103373359492e+01
7.732108491873596279e+00
6.185686793498877734e+00
1.948491339952146006e+01
8.955244659997582346e+00
2.328238193262766842e+01
1.360851094569752995e+01
1.995632737082371477e+01
3.113452103373359492e+01
2.918767548127119227e+01
5.745003334025009956e+00
9.373426492356594864e+00
3.092843396749438867e+00
2.918767548127119227e+01
4.925384562998670113e+00
9.403006892997460398e+00
1.925377601899479529e+01
2.918767548127119227e+01
3.358216747499092492e+01
2.238811164999395587e+00
2.328363611599370486e+01
9.403006892997460398e+00
3.113452103373359492e+01
1.237137358699775147e+00
9.403006892997460398e+00
2.474274717399550294e+00
2.388711912568292206e+01
2.025869596735134337e+01
1.118763807152238421e+01
2.443346283432056154e+01
1.783974719513028973e+01
1.206208924732280963e+01
6.185686793498877734e+00
1.343286698999637263e+00
3.313440524199104686e+01
1.670135434244697237e+01
4.948549434799100588e+00
5.567118114148986940e+00
1.237137358699775147e+00
2.267764473957239701e+01
2.358475052915529702e+01
6.494971133173820910e+00
1.118763807152238421e+01
1.028053228193948598e+01
1.082495188862303515e+01
2.417916058199347518e+01
6.804255472848764974e+00
2.918767548127119227e+01
1.343286698999636997e+01
9.403006892997460398e+00
1.522391592199588217e+01
3.113452103373359492e+01
6.047371930552641217e+00
2.507468504799322417e+01
1.390895544027107356e+01
2.567060019302033425e+01
1.515493264407224494e+01
1.663027280901976113e+01
1.149000666805001991e+01
8.955244659997582346e+00
2.783559057074493470e+00
9.278530190248313048e+00
1.360851094569752995e+01
1.268065792667269598e+01
8.969245850573374312e+00
9.373426492356594864e+00
8.659961510898426695e+00
3.023685965276320609e+00
1.572316701943686468e+01
1.209474386110527933e+00
1.209474386110527933e+00
1.701496485399540859e+01
1.020638320927314879e+01
2.507468504799322417e+01
3.113452103373359492e+01
6.185686793498875735e-01
9.978163685411857386e+00
4.233160351386847431e+00
1.164181805799685243e+01
1.611944038799564183e+01
1.477615368899601123e+01
2.507468504799322417e+01
9.403006892997460398e+00
1.855706038049663054e+00
1.149000666805001991e+01
9.071057895828961160e-01
2.226847245659594776e+01
1.391779528537247046e+01
2.731349621299263219e+01
3.113452103373359492e+01
2.358475052915529702e+01
1.082495188862303515e+01
3.113452103373359492e+01
3.713418371258481443e+01
1.723501000207501832e+01
3.134335630999153022e+00
3.447769194099068812e+01
1.082495188862303515e+01
2.059706271799444011e+01
3.713418371258481443e+01
9.278530190248315268e-01
1.874685298471318973e+01
2.267764473957239701e+01
1.298510475699649547e+01
3.113452103373359492e+01
8.350677171223486184e+00
2.381489415497068052e+01
3.113452103373359492e+01
3.713418371258481443e+01
2.056106456387897197e+01
1.179237526457764851e+01
9.587814529923262441e+00
3.671650310599007128e+01
1.388062922299625335e+01
1.029853135899722005e+01
3.582097863999032938e+01
1.515493264407224494e+01
1.935159017776844692e+01
3.582097863999032938e+01
3.113452103373359492e+01
2.025869596735134337e+01
8.768689299301330564e+00
1.965395877429607197e+01
3.113452103373359492e+01
1.432839145599612607e+01
1.453636396472236569e+01
6.804255472848764974e+00
3.628423158331584464e+00
2.418948772221056487e+01
2.104482495099432171e+01
3.113452103373359492e+01
2.288704113594584655e+01
1.144352056797292327e+01
3.713418371258481443e+01
5.442634737497374253e+00
3.713418371258481443e+01
1.880601378599492080e+01
7.559214913190800189e+00
2.507468504799322417e+01
1.948491339952146006e+01
2.373139834899359002e+01
1.269948105416054673e+01
9.278530190248313048e+00
3.092843396749437868e-01
2.418948772221056487e+01
2.865678291199225214e+01
8.163952106246068041e+00
2.721317368748687127e+00
2.539896210832109347e+01
7.164195727998063035e+00
1.925377601899479529e+01
3.113452103373359492e+01
3.113452103373359492e+01
9.587814529923262441e+00
1.058290087846712169e+01
3.713418371258481443e+01
2.195918811692100903e+01
2.918767548127119227e+01
7.861583509718432339e+00
2.462692281499334968e+01
1.477615368899601123e+01
1.824777604082169091e+01
2.134061943757113156e+01
2.116580175693424337e+01
2.059706271799444011e+01
3.000006961099189340e+01
1.343286698999636997e+01
7.164195727998063035e+00
2.417916058199347518e+01
1.925377601899479529e+01
8.466320702773694862e+00
2.865678291199225214e+01
2.474274717399551093e+01
1.814211579165791832e+01
3.402992970799081718e+01
2.865678291199225214e+01
3.134335630999153466e+01
5.820909028998426216e+00
8.955244659997578793e-01
8.466320702773694862e+00
2.449185631873819347e+01
2.328238193262766842e+01
1.656720262099552343e+01
2.177053894998949701e+01
1.020638320927314879e+01
6.716433494998184983e+00
2.177053894998949701e+01
1.268065792667269598e+01
9.403006892997460398e+00
2.507468504799322417e+01
1.511842982638160304e+00
2.918767548127119227e+01
3.447769194099068812e+01
6.047371930552639663e-01
2.865678291199225214e+01
1.029853135899722005e+01
2.918767548127119227e+01
2.104482495099432171e+01
2.449185631873819347e+01
6.954477720135536778e+00
8.955244659997582346e+00
1.567167815499576733e+01
2.358475052915529702e+01
3.761202757198984159e+01
9.278530190248313048e+00
1.814211579165792232e+00
1.118763807152238421e+01
1.904922158124081477e+01
1.206208924732280963e+01
9.850769125997340225e+00
7.559214913190800189e+00
5.876402453823934557e+00
2.418948772221055865e+00
9.897098869598201176e+00
9.071057895828961160e-01
2.918767548127119227e+01
2.721317368748687127e+00
1.144352056797292327e+01
1.119405582499697616e+01
8.466320702773694862e+00
7.732108491873596279e+00
2.918767548127119227e+01
2.014930048499455495e+01
3.134335630999153466e+01
2.918767548127119227e+01
1.791048931999516469e+01
8.041392831548540343e+00
1.209474386110528243e+01
1.511842982638160304e+00
0.000000000000000000e+00
2.164990377724606674e+00
1.237137358699775547e+01
2.570133070484872206e+01
1.925377601899479529e+01
2.056106456387897197e+01
4.233160351386847431e+00
1.028053228193948598e+01
2.509659351179345066e+01
2.146817035346187197e+01
3.713418371258481443e+01
1.783974719513028973e+01
2.237527614304476842e+01
2.474274717399550294e+00
1.855706038049663054e+00
2.462692281499334968e+01
2.918767548127119227e+01
1.391779528537247046e+01
2.328363611599370486e+01
2.164990377724606674e+00
6.185686793498877734e+00
1.917562905984652488e+01
8.466320702773694862e+00
3.713418371258481443e+01
1.118763807152238421e+01
2.350560981529573823e+01
1.762920736147179213e+01
3.113452103373359492e+01
7.611957960997941086e+00
5.567118114148986940e+00
1.028053228193948598e+01
4.020696415774270172e+00
3.582097863999032938e+01
1.388062922299625335e+01
1.149000666805001991e+01
2.918767548127119227e+01
3.134335630999153466e+01
1.791048931999516469e+01
2.597020951399299094e+01
1.844448438818556113e+01
1.020638320927314879e+01
1.082495188862303515e+01
2.539896210832109347e+01
3.268664300899117592e+01
1.567167815499576733e+01
2.417916058199347518e+01
1.206208924732280963e+01
8.969245850573374312e+00
3.713418371258481443e+01
1.209474386110527933e+00
1.360851094569752995e+01
2.104482495099432171e+01
1.119405582499697616e+01
2.552244728099309512e+01
5.257833774474043764e+00
1.451369263332633786e+01
2.319632547562078528e+01
3.092843396749438867e+00
3.713418371258481443e+01
8.507482426997704295e+00
3.326054561803952314e+00
5.745003334025009956e+00
1.917562905984652488e+01
3.402992970799081718e+01
3.223888077599128366e+01
3.134335630999153466e+01
1.082495188862303515e+01
9.675795088884223460e+00
2.918767548127119227e+01
3.492545417399056618e+01
2.238811164999395231e+01
3.713418371258481443e+01
8.955244659997578793e-01
2.149258718399419621e+01
3.113452103373359492e+01
2.025869596735134337e+01
1.663027280901976113e+01
8.041392831548540343e+00
1.546421698374719256e+01
1.632790421249213608e+01
1.058290087846712169e+01
9.278530190248313048e+00
1.453636396472236569e+01
6.047371930552639663e-01
3.671650310599007128e+01
3.092843396749437868e-01
2.641797174699286543e+01
3.713418371258481443e+01
1.880601378599492080e+01
9.071057895828959161e+00
5.140266140969742992e+00
1.390895544027107356e+01
2.226847245659594776e+01
2.597988453269528364e+01
1.164181805799685243e+01
2.267764473957239701e+01
1.611944038799564183e+01
9.403006892997460398e+00
3.713418371258481443e+01
2.820902067899237764e+01
9.373426492356594864e+00
1.330421824721580926e+01
2.918767548127119227e+01
7.164195727998063035e+00
2.418948772221056487e+01
1.542079842290923608e+01
3.713418371258481443e+01
2.418948772221056487e+01
4.233160351386847431e+00
1.783974719513028973e+01
1.164181805799685243e+01
3.713418371258481443e+01
1.329922660602258411e+01
1.546421698374719433e+00
1.360658684374343963e+01
3.713418371258481443e+01
1.113423622829797388e+01
2.686573397999273993e+01
1.855706038049663054e+00
3.113452103373359492e+01
2.056106456387897197e+01
2.449185631873819347e+01
3.113452103373359492e+01
3.671650310599007128e+01
2.686573397999274526e+00
4.029860096998910457e+00
3.713418371258481443e+01
1.058290087846712169e+01
8.350677171223486184e+00
4.477622329998791173e+00
3.447769194099068812e+01
2.918767548127119227e+01
8.350677171223486184e+00
5.442634737497374253e+00
3.713418371258481443e+01
3.113452103373359492e+01
1.388062922299625335e+01
3.628423158331584464e+00
1.391779528537247046e+01
2.328238193262766842e+01
5.373146795998549052e+00
1.880601378599492080e+01
2.918767548127119227e+01
2.686573397999274526e+00
1.453636396472236569e+01
4.837897544442111730e+00
1.020638320927314879e+01
3.134335630999153022e+00
8.955244659997582346e+00
2.298001333610003982e+01
3.713418371258481443e+01
1.511842982638160038e+01
1.421132403679870926e+01
7.164195727998063035e+00
2.412417849464561925e+01
1.791048931999516469e+01
2.014930048499455495e+01
2.505203151367045322e+01
3.713418371258481443e+01
2.418948772221056487e+01
4.329980755449213348e+00
3.000006961099189340e+01
5.442634737497374253e+00
2.505203151367045322e+01
3.268664300899117592e+01
1.824777604082169091e+01
1.663027280901976113e+01
3.492545417399056618e+01
4.837897544442111730e+00
1.388062922299625335e+01
2.597988453269528364e+01
3.582097863999031517e+00
1.670135434244697237e+01
1.632790421249213608e+01
1.979419773919640235e+01
3.326054561803952314e+00
6.954477720135536778e+00
1.268065792667269598e+01
2.257775679627090426e+01
1.118763807152238421e+01
1.088526947499474851e+01
8.059720193997820914e+00
1.239711245763291103e+01
1.088526947499474851e+01
2.164990377724606674e+00
2.570133070484872206e+01
9.278530190248313048e+00
7.861583509718432339e+00
1.904922158124081477e+01
9.278530190248313048e+00
